sale_price,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
283000,295,31,31042,266960,22250,NA,W,3179,12,NA,2,1,8,4,2,3,1,5,1,0,3,2,0,2,2,2,2,3,2,1,1,0,2411,2,1,2,NA,NA,NA,MELROSE PARK,60160,4426,0.16561229100768188,0.04179846362403976,0,0.79258924536827835,0,48242,Melrose Park,0,0,1,0,0,0,SCHOOL DISTRICT 89,PROVISO TOWNSHIP HIGH SCHOOL 209,11.434,47976,FALSE,TRUE,TRUE
342000,203,25,25200,353560,70090,NA,T,9045,59,NA,2,1,6,4,3,3,1,5,1,1,2,2,0,NA,NA,2,2,3,2,1,2,0,1490,2,1,1,3,NA,NA,GLENVIEW,60025,3481,0.8692904337833955,0.02786555587474863,0.06980752657282391,0.01005458201666188,0.04136742315426602,29938,Glenview,0,0,1,0,0,0,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,9.129,150862,FALSE,TRUE,TRUE
380000,204,38,38072,358250,36300,NA,T,6600,70,NA,3,1,7,3,1,3,2,5,2,1,1,1,1,2,2,2,2,3,1,2,2,0,2169,2,1,5,1,NA,NA,ARLINGTON HEIGHTS,60005,6159,0.8934892027926612,0.0034096444227959,0.04611138171781133,0.04059100503328462,0.0232180548790388,02154,Arlington Heights,0,0,1,0,0,0,SCHOOL DISTRICT 25,ARLINGTON HTS TWNSHP H S 214,9.242,116667,FALSE,TRUE,TRUE
1605000,208,73,73200,1365510,224260,NA,O,3398,8,NA,2,2,8,4,3,1,1,5,1,2,3,3,1,2,2,2,2,3,2,1,2,0,3958,2,1,3,NA,NA,NA,CHICAGO,60657,2370,0.7443037974683544,0.0130801687763713,0.1189873417721519,0.07215189873417721,0.09957805907172997,14000,Chicago,0,0,1,0,0,0,BURLEY,LAKE VIEW HS,6.397909667194929,158125,TRUE,TRUE,TRUE
399000,204,29,29041,488570,70810,NA,O,40467,60,NA,1,1,8,4,3,3,1,5,1,1,2,3,1,1,2,1,2,3,1,1,2,500,3600,1,1,5,1,NA,NA,INVERNESS,60067,6827,0.7694448513256189,0.01039988281822176,0.20301743078951223,0,0.03427567013329427,37608,Inverness,0,0,6,1,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,10.222,157125,FALSE,TRUE,TRUE
312000,210,71,71042,183250,44590,NA,W,2623,68,NA,2,1,5,3,1,1,1,5,2,0,3,1,1,2,NA,2,2,7,NA,NA,NA,0,1232,2,1,2,NA,NA,NA,CHICAGO,60625,7265,0.45340674466620784,0.0565726083964212,0.18692360633172747,0.23606331727460428,0.13227804542326221,14000,Chicago,0,0,1,0,0,0,JAMIESON,MATHER HS,7.145,40011,FALSE,FALSE,TRUE
1489000,204,23,23170,1056910,304720,NA,W,13851,95,NA,2,3,9,5,3,3,2,5,2,2,2,3,1,1,NA,2,2,3,2,1,1,0,2653,2,1,1,1,NA,NA,WILMETTE,60091,3503,0.8526976876962603,0.00685127033970882,0.07622038252926064,0.03968027405081359,0.04910077076791321,82075,Wilmette,0,0,1,0,0,1,SCH DISTRICT 39,NEW TRIER TOWNSHIP HIGH SCHOOL  203,9.303,194423,FALSE,TRUE,TRUE
160000,210,71,71440,210330,20430,NA,W,1858,69,NA,2,1,5,3,1,3,1,5,1,0,2,1,0,NA,NA,2,2,1,1,2,2,0,938,2,1,1,3,NA,NA,CHICAGO,60656,5696,0.8218047752808989,0.00280898876404494,0.02528089887640449,0.10445926966292136,0.08321629213483146,14000,Chicago,1,0,1,0,0,1,ORIOLE PARK,TAFT HS,6.808,75759,FALSE,TRUE,TRUE
335000,295,30,30092,244260,79730,NA,W,5799,11,NA,3,1,5,2,1,3,1,5,1,1,3,2,0,2,1,2,2,3,2,1,2,0,1803,2,1,1,NA,NA,NA,ORLAND PARK,60462,3650,0.8682191780821917,0.01260273972602739,0.0536986301369863,0.04575342465753424,0.03698630136986301,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT C C  118,CONSOLIDATED HIGH SCHOOL  230,9.748,84116,FALSE,TRUE,TRUE
165000,202,17,17140,11740,28410,NA,O,4059,63,NA,2,1,4,2,3,3,1,5,2,0,2,1,0,2,NA,2,2,2,1,2,2,0,856,2,1,1,3,NA,NA,EVANSTON,60202,4341,0.3625892651462797,0.34876756507717116,0.01773784842202257,0.253167472932504,0.03178991015894955,24582,Evanston,0,0,6,1,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,10.191,76910,FALSE,TRUE,TRUE
215000,202,31,31092,140630,14720,NA,W,3100,108,NA,1,1,4,2,1,1,1,5,2,0,3,1,1,NA,NA,2,2,3,1,2,2,0,792,2,1,1,NA,NA,NA,FOREST PARK,60130,6035,0.5367025683512842,0.2311516155758078,0.11068765534382768,0.0916321458160729,0.05733222866611433,26935,Forest Park,0,0,1,0,0,1,SCHOOL DISTRICT 91,PROVISO TOWNSHIP HIGH SCHOOL 209,13.219,59485,FALSE,TRUE,TRUE
199000,203,20,20080,168830,36520,NA,T,4713,91,NA,2,1,5,3,1,1,1,5,1,0,3,1,0,2,2,2,2,7,NA,NA,NA,0,1102,2,1,1,NA,NA,NA,ELMWOOD PARK,60707,6466,0.5850603154964429,0.06155273739560779,0.03959171048561707,0.3137952366223322,0,23724,Elmwood Park,0,0,1,0,0,1,SCHOOL DISTRICT UNIT  401,SCHOOL DISTRICT UNIT  401,10.1,52871,FALSE,FALSE,TRUE
430000,205,21,21032,382360,54370,AV,W,7500,92,NA,1,1,6,3,1,1,1,5,1,0,3,1,1,2,2,2,2,3,1,2,2,0,1404,2,1,2,NA,NA,NA,LA GRANGE,60525,5794,0.9366586123576112,0.00673110113910942,0.02140144977562996,0.01984811874352778,0.03072143596824301,40767,La Grange,0,0,1,0,0,0,SCHOOL DISTRICT  102,LYONS TOWNSHIP HIGH SCHOOL  204,9.157,175078,FALSE,TRUE,TRUE
244000,203,72,72380,189620,37500,NA,W,3750,59,NA,2,1,6,3,1,1,1,5,1,0,3,1,1,NA,NA,2,2,2,3,2,2,0,1008,2,1,1,NA,NA,NA,CHICAGO,60638,3970,0.4745591939546599,0.0070528967254408,0.0216624685138539,0.4939546599496222,0.00554156171284634,14000,Chicago,0,0,1,0,0,0,DORE,KENNEDY HS,6.83,83574,FALSE,TRUE,TRUE
129900,205,72,72212,78620,26250,NA,W,3750,70,NA,1,1,4,3,2,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,1168,2,1,2,NA,NA,NA,CHICAGO,60620,5514,0.00761697497279651,0.9762422923467536,0,0.01196953210010881,0.00417120058034095,14000,Chicago,0,0,1,0,0,0,BARTON,HYDE PARK HS,7.145,35274,FALSE,FALSE,TRUE
193000,205,22,22180,180470,38700,AV,W,7740,94,NA,1,1,7,4,1,3,2,5,1,1,1,2,0,2,2,2,2,3,1,2,2,0,1748,2,1,2,3,NA,1,DES PLAINES,60018,2391,0.73943956503555,0.00627352572145545,0.04726056043496445,0.19698870765370136,0.02007528230865746,19642,Des Plaines,0,1,6,0,0,0,SCHOOL DISTRICT C C  62,MAINE TOWNSHIP HIGH SCHOOL  207,10.859,84250,FALSE,TRUE,TRUE
1240000,209,21,21013,959200,61520,NA,T,10700,24,NA,3,1,10,6,1,3,1,5,2,2,1,3,2,2,2,2,2,5,2,1,2,0,5072,2,1,2,1,NA,NA,WESTERN SPRINGS,60558,5576,0.9036944045911048,0.01398852223816355,0.00914634146341463,0.05523672883787661,0.03586800573888091,80242,Western Springs,0,0,1,0,0,0,SCHOOL DISTRICT  101,LYONS TOWNSHIP HIGH SCHOOL  204,8.82,162765,TRUE,TRUE,TRUE
595000,211,77,77052,397510,75000,NA,W,3000,115,3,2,2,13,5,1,2,1,5,2,0,3,3,0,2,2,2,2,3,1,2,2,0,2730,2,2,2,NA,NA,1,CHICAGO,60622,3306,0.8015728977616455,0.01845130066545674,0.05323653962492438,0.0998185117967332,0.05384150030248034,14000,Chicago,0,0,1,0,0,0,COLUMBUS,CLEMENTE HS,6.396,93980,FALSE,TRUE,TRUE
335000,203,27,27060,284840,41210,NA,W,4338,100,NA,2,1,6,3,1,3,1,5,1,0,1,2,0,2,2,2,2,2,1,2,2,0,1621,2,1,5,1,NA,2,OAK PARK,60304,4528,0.6643109540636042,0.09319787985865724,0.06956713780918727,0.07707597173144877,0.18595406360424027,54885,Oak Park,0,0,1,0,0,0,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,14.358,130880,FALSE,TRUE,TRUE
313400,203,71,71440,203440,43560,NA,T,3960,64,NA,2,1,5,2,1,3,1,5,1,0,1,1,0,NA,NA,2,2,3,1,2,2,0,1054,2,1,1,1,NA,NA,CHICAGO,60631,1378,0.9194484760522496,0,0.01596516690856313,0.04136429608127721,0.04644412191582003,14000,Chicago,0,0,5,1,0,0,EDISON PARK,TAFT HS,6.867,97102,FALSE,TRUE,TRUE
1200000,211,73,73032,433850,244800,AV,W,5100,116,3,2,2,16,8,1,3,2,5,2,0,3,3,0,2,NA,2,2,7,NA,NA,NA,0,3693,2,2,3,NA,NA,NA,CHICAGO,60640,5059,0.652698161692034,0.02016208736904526,0.08222968966198854,0.20794623443368257,0.07392765368649931,14000,Chicago,0,0,1,0,0,0,MCCUTCHEON,SENN HS,6.786,68304,FALSE,FALSE,TRUE
198500,203,38,38022,157790,25860,NA,W,6897,57,NA,3,1,6,4,3,3,1,5,2,0,3,2,0,NA,NA,2,2,2,1,2,2,0,1512,2,1,1,NA,NA,NA,WHEELING,60090,6815,0.46206896551724136,0.01511371973587674,0.08950843727072634,0.4164343360234776,0.03169479090242113,81087,Wheeling,0,1,1,0,0,1,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,10.644,85388,FALSE,TRUE,TRUE
43000,202,37,37033,22920,34180,NA,W,9766,62,NA,1,1,5,2,4,3,1,5,1,0,3,1,0,NA,NA,2,2,1,1,1,2,0,792,2,1,1,NA,NA,NA,SOUTH HOLLAND,60473,4006,0.06415376934598103,0.854717923115327,0.00574138791812281,0.07314028956565152,0.00449326010983524,70850,South Holland,0,0,1,0,0,0,SCHOOL DISTRICT  151,THORNTON TOWNSHIP HIGH SCHOOL  205,19.348,52917,FALSE,TRUE,TRUE
120000,207,18,18020,131270,33690,AV,T,12253,50,NA,1,1,7,4,2,3,1,5,2,0,3,2,0,NA,NA,2,2,3,1,2,2,0,1862,2,1,2,NA,NA,NA,STREAMWOOD,60107,9141,0.5479706815446888,0.02198884148342632,0.18553768734274148,0.23367246471939612,0.01684717208182912,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,12.716,95439,FALSE,TRUE,TRUE
107000,203,72,72200,111000,30000,NA,O,3750,64,NA,2,1,5,3,1,1,1,5,1,0,3,1,0,NA,NA,2,2,2,1,2,2,0,1004,2,1,1,NA,NA,NA,CHICAGO,60652,3552,0.02364864864864865,0.6734234234234234,0,0.28716216216216217,0.03153153153153153,14000,Chicago,0,0,1,0,0,0,HAMPTON,BOGAN HS,7.314,62391,FALSE,TRUE,TRUE
30000,202,12,12101,59570,14060,NA,O,4687,90,NA,1,1,5,3,1,3,1,5,2,0,1,1,0,2,NA,2,2,3,1,2,2,0,960,2,1,1,3,NA,1,CHICAGO HEIGHTS,60411,3481,0.14133869577707556,0.4179833381212295,0.00258546394714162,0.4199942545245619,0.02901465096236713,14026,Chicago Heights,0,0,1,0,0,0,SCHOOL DISTRICT  170,BLOOM TOWNSHIP HIGH SCHOOL  206,17.666,39318,FALSE,TRUE,TRUE
80211,234,13,13070,113640,18370,NA,O,6125,54,NA,2,1,5,3,3,1,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,1185,2,1,4,NA,NA,NA,MIDLOTHIAN,60445,5565,0.5635220125786163,0.12057502246181492,0.00754716981132075,0.2783468104222821,0.06001796945193172,48892,Midlothian,0,0,1,0,0,0,SCHOOL DISTRICT  143,COMMUNITY HIGH SCHOOL  228,12.452,52978,FALSE,TRUE,TRUE
19000,203,72,72221,91710,22440,NA,O,3740,92,NA,2,1,5,3,1,3,2,5,2,0,1,1,1,NA,NA,2,2,3,1,2,2,0,1178,2,1,1,3,NA,1,CHICAGO,60620,1471,0,0.8463630183548606,0,0.10808973487423522,0.07817811012916383,14000,Chicago,0,0,1,0,0,0,BARTON,HYDE PARK HS,6.808,35224,FALSE,TRUE,TRUE
495000,203,23,23021,224980,243780,AV,T,15986,88,NA,3,1,5,2,3,3,2,5,2,1,2,1,0,2,NA,2,2,1,2,1,2,0,1246,3,1,1,3,NA,1,GLENCOE,60022,2498,0.9191353082465972,0,0.04723779023218575,0.02001601281024819,0.02722177742193755,29652,Glencoe,0,0,1,0,0,0,SCH DISTRICT 35,NEW TRIER TOWNSHIP HIGH SCHOOL  203,8.008993548387096,250001,FALSE,TRUE,TRUE
242000,203,72,72200,130620,35000,NA,W,4375,65,NA,2,1,6,3,1,3,1,5,1,0,3,1,0,NA,NA,2,2,2,1,2,2,0,1268,2,1,1,NA,NA,NA,CHICAGO,60652,6643,0.0490742134577751,0.6105675146771037,0.01249435496010838,0.2992623814541623,0.0555471925334939,14000,Chicago,0,0,1,0,0,0,CARROLL,BOGAN HS,7.333,68241,FALSE,TRUE,TRUE
247000,204,72,72212,92690,33000,NA,W,4125,78,NA,2,1,7,4,1,3,1,5,1,0,2,2,0,2,2,2,2,3,1,2,2,0,2079,2,1,5,1,NA,NA,CHICAGO,60620,5007,5.991611743559018e-4,0.9796285200718994,0,0.00519273017775114,0.01457958857599361,14000,Chicago,0,0,1,0,0,1,FOSTER PARK,HIRSCH HS,6.786,42596,FALSE,TRUE,TRUE
52500,234,32,32190,82220,17550,NA,W,6382,46,NA,1,1,5,3,3,1,1,5,2,0,3,1,1,2,2,2,2,3,1,2,2,0,912,2,1,4,NA,NA,NA,RICHTON PARK,60471,5161,0.11858167021894982,0.8337531486146096,0.00368145708196086,0.04223987599302461,0.00348769618291028,63706,Richton Park,0,0,1,0,0,0,SCHOOL DISTRICT 162,RICH TOWNSHIP HIGH SCHOOL  227,18.159,44595,FALSE,TRUE,TRUE
168000,295,29,29050,118970,23870,NA,W,1179,32,NA,1,1,5,1,2,3,1,5,1,1,3,1,1,2,NA,2,2,1,1,1,1,0,1155,2,1,2,NA,NA,NA,PALATINE,60067,7294,0.663421990677269,0.04085549766931724,0.13531669865642995,0.15204277488346588,0.01494378941595832,57225,Palatine,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,10.099880418535127,65639,FALSE,TRUE,TRUE
250000,295,28,28103,227840,22850,NA,W,2539,15,NA,3,1,7,3,3,3,1,5,1,1,3,3,0,2,2,2,2,3,2,1,1,0,2171,2,1,2,3,NA,NA,TINLEY PARK,60487,9619,0.8735835325917455,0.01060401289115292,0.04678240981390997,0.05832207090134109,0.021415947603701,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,12.313,97899,FALSE,TRUE,TRUE
229900,203,72,72030,185980,38660,NA,T,3866,51,NA,2,1,6,3,1,3,1,5,1,0,3,1,1,NA,NA,2,2,3,2,1,2,0,1533,2,1,1,NA,NA,NA,CHICAGO,60632,4819,0.08673998754928408,0,0.06640381821954762,0.8468561942311683,0,14000,Chicago,0,0,1,0,0,0,PECK,CURIE HS,6.83,56339,FALSE,TRUE,TRUE
605000,211,71,71041,400740,82580,NA,W,4588,65,2,2,1,8,6,1,3,1,5,1,0,3,3,1,2,2,2,2,3,1,2,2,0,3690,2,2,2,NA,NA,NA,CHICAGO,60659,7674,0.4461819129528277,0.08678655199374512,0.2259577795152463,0.23312483711232737,0.01589783685170706,14000,Chicago,0,0,6,1,0,0,CLINTON,MATHER HS,7.261831325301205,47063,FALSE,TRUE,TRUE
5000,203,37,37023,51700,20310,NA,W,6250,107,NA,1,1,7,4,1,3,2,5,2,0,1,1,1,2,NA,2,2,3,1,2,2,0,1580,3,1,5,1,NA,1,RIVERDALE,60827,5035,0.02780536246276067,0.9475670307845084,1.9860973187686197e-4,0.01926514399205561,0.00516385302879841,64278,Riverdale,0,0,1,0,0,0,SCHOOL DISTRICT  148,THORNTON TOWNSHIP HIGH SCHOOL  205,24.44,31725,FALSE,TRUE,FALSE
191000,211,71,71070,229130,43750,NA,O,3125,122,2,1,1,8,4,1,2,1,2,2,0,1,2,0,2,NA,2,2,3,1,2,2,0,1819,2,2,5,1,NA,NA,CHICAGO,60647,3817,0.2777050039297878,0.03955986376735656,0.0335341891537857,0.6374115797746922,0.02357872674875556,14000,Chicago,0,0,6,1,0,0,MONROE,KELVYN PARK HS,6.808,61733,FALSE,TRUE,TRUE
142000,203,39,39211,136660,26100,NA,O,5801,56,NA,2,1,6,3,2,3,1,5,1,0,2,2,0,2,NA,2,2,3,1,2,2,0,1539,2,1,1,3,NA,NA,ALSIP,60803,4311,0.6112270934817907,0.1336116910229645,0.00139178844815588,0.24031547204824863,0.02690790999768035,01010,Alsip,0,0,1,0,0,0,SCHOOL DISTRICT  126,COMMUNITY HIGH SCHOOL  218,12.955,63065,FALSE,TRUE,TRUE
135500,211,70,70120,195260,30750,NA,T,3844,92,3,2,2,15,6,1,3,2,5,2,3,3,3,0,2,2,2,2,5,2,2,2,0,4557,2,2,3,NA,NA,1,CHICAGO,60619,4105,0.01607795371498173,0.9466504263093788,0.01412911084043849,0.02314250913520097,0,14000,Chicago,0,0,1,0,0,0,ASHE,HIRSCH HS,7.145,21856,FALSE,TRUE,TRUE
178000,202,29,29100,181600,23690,NA,T,7898,60,NA,1,1,5,3,1,3,1,5,2,0,1,1,0,NA,NA,2,2,3,1,2,2,0,997,2,1,1,3,NA,NA,ROLLING MEADOWS,60008,4566,0.7490144546649146,0.01971090670170828,0.04686815593517302,0.16732369689005694,0.03416557161629435,65338,Rolling Meadows,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,ARLINGTON HTS TWNSHP H S 214,11.799,72627,FALSE,TRUE,TRUE
337000,202,26,26010,159380,50160,NA,W,5280,67,NA,2,1,4,2,1,3,1,5,2,0,1,1,0,NA,NA,2,2,1,1,2,2,0,865,2,1,5,3,NA,NA,HARWOOD HEIGHTS,60706,5243,0.8094602326912074,0,0.08640091550638947,0.10223154682433722,0.00381460995613198,33435,Harwood Heights,0,0,1,0,0,0,SCHOOL DISTRICT  79,MAINE TOWNSHIP HIGH SCHOOL  207,9.608,69321,FALSE,TRUE,TRUE
55000,203,37,37150,101540,28860,NA,W,7215,56,NA,2,1,6,3,1,3,1,5,1,0,3,1,1,NA,NA,2,2,3,1,2,2,0,1260,2,1,1,NA,NA,NA,SOUTH HOLLAND,60473,3183,0.12409676405906378,0.8360037700282752,0.00282752120640904,0.03707194470625196,0,70850,South Holland,0,0,1,0,0,0,SCHOOL DISTRICT  150,THORNTON TOWNSHIP HIGH SCHOOL  205,17.709,72500,FALSE,TRUE,TRUE
424000,205,71,71030,307210,45720,NA,W,3810,66,NA,2,1,7,3,1,3,1,5,2,0,3,1,1,2,2,2,2,3,1,2,2,0,1860,2,1,2,3,2,3,CHICAGO,60659,5228,0.5994644223412395,0.03136954858454476,0.2872991583779648,0.06465187452180567,0.03309104820198929,14000,Chicago,0,0,1,0,0,0,SOLOMON,MATHER HS,6.891,43438,FALSE,TRUE,TRUE
187000,203,77,77115,91610,34960,NA,W,2976,118,NA,1,1,4,2,2,3,1,5,2,0,3,1,0,NA,NA,2,2,1,2,2,2,0,1035,2,1,1,NA,NA,NA,CHICAGO,60623,3697,0.08736813632675142,0.04949959426562077,0,0.8517717067892886,0.02272112523667838,14000,Chicago,0,0,1,0,0,0,HAMMOND,FARRAGUT HS,6.786,37966,FALSE,TRUE,TRUE
274000,234,18,18013,171160,47780,NA,W,9556,32,NA,1,1,5,3,3,1,1,5,1,1,1,1,1,2,NA,2,2,3,1,1,2,0,1542,2,1,4,3,NA,NA,STREAMWOOD,60107,4906,0.7007745617611089,0.00570729718711781,0.16408479412963717,0.1031390134529148,0.05034651447207501,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,11.724,95265,FALSE,TRUE,TRUE
375000,205,71,71101,260710,84500,NA,W,6500,120,NA,1,1,7,4,1,3,1,5,2,0,2,1,1,NA,NA,2,2,3,1,2,2,0,1656,2,1,2,3,NA,NA,CHICAGO,60641,7747,0.5843552342842391,0.00684135794501097,0.0715115528591713,0.3090228475538918,0.05653801471537369,14000,Chicago,0,0,1,0,0,0,PORTAGE PARK,SCHURZ HS,6.813,68157,FALSE,TRUE,TRUE
11000,211,72,72091,241160,17050,NA,O,3100,126,2,1,6,13,7,1,3,1,5,1,0,3,2,0,2,2,2,2,3,1,2,2,0,2712,2,2,2,NA,NA,1,CHICAGO,60621,1333,0.01650412603150787,0.945986496624156,0,0.03750937734433608,0,14000,Chicago,0,0,3,1,0,0,HOLMES,HOPE HS,6.832,23675,FALSE,TRUE,TRUE
239900,203,72,72150,81730,29000,AV,W,3626,95,NA,2,1,6,4,1,1,2,5,2,0,3,2,1,NA,NA,2,2,3,2,2,2,0,1470,2,1,1,NA,NA,2,CHICAGO,60629,4694,0.01981252662974009,0.7895185342991052,0.00532594801874733,0.12207072858968895,0.12654452492543672,14000,Chicago,0,0,3,1,0,0,MCKAY,GAGE PARK HS,6.83,28817,FALSE,TRUE,TRUE
175000,211,15,15040,132250,28350,NA,T,3780,90,2,2,1,8,4,1,1,2,5,2,0,3,2,0,NA,NA,2,2,3,1,2,2,0,2672,2,2,2,NA,NA,NA,CICERO,60804,3835,0.03363754889178618,0.0302477183833116,0,0.9361147327249022,0,14351,Cicero,0,0,3,1,0,0,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,14.038,41707,FALSE,TRUE,TRUE
205000,234,32,32175,95520,27300,NA,W,8400,44,NA,1,1,7,4,3,1,1,5,1,1,3,3,0,2,2,2,2,3,1,1,2,0,1194,2,1,4,NA,NA,NA,MATTESON,60443,8115,0.08872458410351201,0.8853974121996303,0,0.00271102895871842,0.04633394947627849,47540,Matteson,0,0,1,0,0,0,SCHOOL DISTRICT 159,RICH TOWNSHIP HIGH SCHOOL  227,18.497,92660,FALSE,TRUE,TRUE
597000,211,71,71371,336020,59920,NA,T,5448,43,3,1,2,7,5,2,3,1,5,2,0,3,3,0,NA,NA,2,2,3,1,2,2,0,2964,2,2,2,NA,NA,NA,CHICAGO,60634,4044,0.6666666666666666,0.01854599406528189,0.05143422354104846,0.258160237388724,0.01038575667655786,14000,Chicago,0,0,4,1,0,1,BRIDGE,STEINMETZ COLLEGE PREP HS,6.813,63281,FALSE,TRUE,TRUE
400000,278,12,12054,215510,56200,NA,W,18735,29,NA,1,1,16,7,1,3,1,5,1,1,1,3,1,2,NA,2,2,5,1,1,1,0,3554,1,1,2,3,NA,NA,FLOSSMOOR,60422,5669,0.35791144822720056,0.46004586346798376,0.00970188745810548,0.15628858705239018,0.02645969306756041,26571,Flossmoor,0,0,1,0,0,0,SCHOOL DISTRICT 161,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,17.854,88225,FALSE,TRUE,TRUE
190000,278,38,38012,338550,35070,NA,W,7014,56,NA,3,1,7,4,1,1,1,5,1,1,3,2,1,2,2,2,2,3,2,1,2,0,2171,2,1,2,NA,NA,NA,BUFFALO GROVE,60089,5367,0.781255822619713,0.01397428731134712,0.0955841252096143,0.10806782187441774,0.00223588596981553,09447,Buffalo Grove,0,0,1,0,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,11.41,111042,FALSE,TRUE,TRUE
30000,203,72,72120,78730,18450,NA,W,3075,59,NA,2,1,5,3,1,3,1,5,1,0,3,1,1,2,NA,2,2,7,NA,NA,NA,0,1040,3,1,1,NA,NA,NA,CHICAGO,60636,1905,5.249343832020997e-4,0.94750656167979,0,0.05196850393700787,0,14000,Chicago,0,0,3,1,0,0,O'TOOLE,HARPER HS,7.145,28466,FALSE,FALSE,TRUE
270000,211,11,11070,137470,29520,NA,W,3690,87,2,2,2,10,4,1,3,2,5,2,0,3,2,0,2,NA,2,2,7,NA,NA,NA,0,2395,2,2,2,NA,NA,NA,BERWYN,60402,8292,0.2575976845151954,0.01193921852387843,0.00410033767486734,0.7130969609261939,0.02653159671972986,05573,Berwyn,0,0,2,1,0,0,SCHOOL DISTRICT  100,BERWYN CICERO STICKNEY HIGH SCHOOL 201,15.931,62167,FALSE,FALSE,TRUE
20000,203,13,13320,43100,10890,NA,O,7260,60,NA,3,1,5,3,4,3,1,5,2,0,3,1,0,2,NA,2,2,2,1,2,2,0,1029,2,1,1,NA,NA,NA,MARKHAM,60428,5406,0.08916019237883832,0.732519422863485,0.01590825009248982,0.1505734369219386,0.02367739548649648,47007,Markham,0,0,1,0,0,0,SCHOOL DISTRICT  144,COMMUNITY HIGH SCHOOL  228,23.62,42417,FALSE,TRUE,TRUE
110000,202,72,72200,89490,30710,NA,T,4725,59,NA,3,1,4,2,1,3,1,5,2,0,3,1,0,NA,NA,2,2,2,3,2,2,0,889,2,1,1,NA,NA,NA,CHICAGO,60652,6643,0.0490742134577751,0.6105675146771037,0.01249435496010838,0.2992623814541623,0.0555471925334939,14000,Chicago,0,0,1,0,0,0,DAWES,BOGAN HS,6.462,68241,FALSE,TRUE,TRUE
75500,211,14,14040,118380,24020,NA,W,8007,10,2,3,1,10,5,1,1,1,5,1,0,3,3,0,2,2,2,2,7,NA,NA,NA,0,1974,2,2,2,NA,NA,NA,RIVERDALE,60827,1674,0.03166069295101553,0.930704898446834,0,0.01314217443249701,0.04898446833930705,64278,Riverdale,0,0,1,0,0,0,SCHOOL DISTRICT #133,THORNTON TOWNSHIP HIGH SCHOOL  205,27.296,30222,FALSE,FALSE,TRUE
122000,203,72,72200,121010,34460,NA,W,4924,57,NA,1,1,5,3,2,3,1,5,2,0,3,2,0,NA,NA,2,2,1,1,2,2,0,1678,2,1,1,NA,NA,NA,CHICAGO,60652,4498,0.1051578479324144,0.5969319697643397,0,0.2979101823032459,0,14000,Chicago,0,0,1,0,0,0,CARROLL,BOGAN HS,6.933,68935,FALSE,TRUE,TRUE
657000,205,21,21031,343160,36720,NA,W,5065,78,NA,2,1,6,3,1,1,1,5,1,1,1,3,0,2,2,2,2,7,NA,NA,NA,0,1836,2,1,2,3,1,NA,LA GRANGE,60525,5794,0.9366586123576112,0.00673110113910942,0.02140144977562996,0.01984811874352778,0.03072143596824301,40767,La Grange,0,0,1,0,1,0,SCHOOL DISTRICT  102,LYONS TOWNSHIP HIGH SCHOOL  204,9.157,175078,FALSE,FALSE,TRUE
